sent_id	description	ARG0	ARG1	narrative	verb	verb_lemma	frame	frame_score	sentence
1.2.1.2.1.	If the stated goal of wanting stricter regulations was to make people consider purchases more carefully , but the reason is the hope current gun owners will purchase less guns , then the true goal would not be regulations for the sake of careful consumer consideration but rather to create future hurdles / hardship for [ARG0: those] [R-ARG0: who] have [ARGM-TMP: already] [decide.01: decided] [ARG1: that they want to purchase / own guns] .	those	that they want to purchase / own guns	('those', 'decided', 'that they want to purchase / own guns')	decided	decide	decide.01	1.0	If the stated goal of wanting stricter regulations was to make people consider purchases more carefully, but the reason is the hope current gun owners will purchase less guns, then the true goal would not be regulations for the sake of careful consumer consideration but rather to create future hurdles/hardship for those who have already decided that they want to purchase/own guns.
1.2.1.2.1.	If the stated goal of wanting stricter regulations was to make people consider purchases more carefully , but the reason is the hope current gun owners will purchase less guns , then the true goal would not be regulations for the sake of careful consumer consideration but rather to create future hurdles / hardship for those who have already decided that [ARG0: they] [want.01: want] [ARG1: to purchase / own guns] .	they	to purchase / own guns	('they', 'want', 'to purchase / own guns')	want	want	want.01	1.0	If the stated goal of wanting stricter regulations was to make people consider purchases more carefully, but the reason is the hope current gun owners will purchase less guns, then the true goal would not be regulations for the sake of careful consumer consideration but rather to create future hurdles/hardship for those who have already decided that they want to purchase/own guns.
1.2.1.2.1.	If the stated goal of wanting stricter regulations was to make people consider purchases more carefully , but the reason is the hope current gun owners will purchase less guns , then the true goal would not be regulations for the sake of careful consumer consideration but rather to create future hurdles / hardship for those who have already decided that [ARG0: they] want to [purchase.01: purchase] / own [ARG1: guns] .	they	guns	('they', 'purchase', 'guns')	purchase	purchase	purchase.01	1.0	If the stated goal of wanting stricter regulations was to make people consider purchases more carefully, but the reason is the hope current gun owners will purchase less guns, then the true goal would not be regulations for the sake of careful consumer consideration but rather to create future hurdles/hardship for those who have already decided that they want to purchase/own guns.
1.2.1.3.	Statistic is debatable BUT it is not unreasonable that [ARG0: a very small percentage of Americans] [own.01: own] [ARG1: the majority of guns] .	a very small percentage of Americans	the majority of guns	('a very small percentage of Americans', 'own', 'the majority of guns')	own	own	own.01	1.0	Statistic is debatable BUT it is not unreasonable that a very small percentage of Americans own the majority of guns.
1.2.1.3.	[ARG0: Most gun owners] [own.01: own] [ARG1: more than 1] .	Most gun owners	more than 1	('Most gun owners', 'own', 'more than 1')	own	own	own.01	1.0	Most gun owners own more than 1.
1.2.1.3.	If [ARG0: you] [hunt.01: hunt] [ARG1: more than 1 type of game] , you own more than 1 gun .	you	more than 1 type of game	('you', 'hunt', 'more than 1 type of game')	hunt	hunt	hunt.01	0.9999840259552002	If you hunt more than 1 type of game, you own more than 1 gun.
1.2.1.3.	[ARGM-ADV: If you hunt more than 1 type of game] , [ARG0: you] [own.01: own] [ARG1: more than 1 gun] .	you	more than 1 gun	('you', 'own', 'more than 1 gun')	own	own	own.01	1.0	If you hunt more than 1 type of game, you own more than 1 gun.
1.2.1.3.	[ARGM-ADV: If your children hunt with you] , [ARG0: you] [own.01: own] [ARG1: their guns] , [ARGM-ADV: too] .	you	their guns	('you', 'own', 'their guns')	own	own	own.01	1.0	If your children hunt with you, you own their guns, too.
1.2.1.3.	If you carry for self defense , it 's usually a handgun and [ARG0: many people] [have.03: have] [ARG1: more than 1 for different CC situations] .	many people	more than 1 for different CC situations	('many people', 'have', 'more than 1 for different CC situations')	have	have	have.03	1.0	If you carry for self defense, it's usually a handgun and many people have more than 1 for different CC situations.
1.2.1.4.	[ARG0: 3 % of people] [hold.01: holding] [ARG1: lots of guns] is n't a problem , because you can only use 1 - 2 guns at time .	3 % of people	lots of guns	('3 % of people', 'holding', 'lots of guns')	holding	hold	hold.01	0.999996542930603	3% of people holding lots of guns isn't a problem, because you can only use 1-2 guns at time.
1.2.1.4.	3 % of people holding lots of guns is n't a problem , because [ARG0: you] [ARGM-MOD: can] [ARGM-ADV: only] [use.01: use] [ARG1: 1 - 2 guns] [ARGM-TMP: at time] .	you	1 - 2 guns	('you', 'use', '1 - 2 guns')	use	use	use.01	1.0	3% of people holding lots of guns isn't a problem, because you can only use 1-2 guns at time.
1.2.1.4.	[ARG0: One person] [R-ARG0: who] [own.01: owns] [ARG1: many guns] is not inherently more dangerous than a person with one .	One person	many guns	('One person', 'owns', 'many guns')	owns	own	own.01	0.9999996423721313	One person who owns many guns is not inherently more dangerous than a person with one.
1.2.1.5.	There is [ARG0: no evidence] to [suggest.01: suggest] [ARG1: that this 3 % is the source of weapons used in crime or that total number of guns in circulation has a direct correlation to crime] .	no evidence	that this 3 % is the source of weapons used in crime or that total number of guns in circulation has a direct correlation to crime	('no evidence', 'suggest', 'that this 3 % is the source of weapons used in crime or that total number of guns in circulation has a direct correlation to crime')	suggest	suggest	suggest.01	1.0	There is no evidence to suggest that this 3% is the source of weapons used in crime or that total number of guns in circulation has a direct correlation to crime.
1.2.1.5.	There is no evidence to suggest that this 3 % is the source of weapons used in crime or that [ARG0: total number of guns in circulation] [have.03: has] [ARG1: a direct correlation to crime] .	total number of guns in circulation	a direct correlation to crime	('total number of guns in circulation', 'has', 'a direct correlation to crime')	has	have	have.03	0.9999998807907104	There is no evidence to suggest that this 3% is the source of weapons used in crime or that total number of guns in circulation has a direct correlation to crime.
1.2.1.6.	While [ARG0: it] [do.01: may] [ARG1: reduce the amount of guns by 3 %] , it will not reduce the important 3 % of violent criminally inclined people .... the people who respect the law would turn in guns and those who do n't will continue to break the law .	it	reduce the amount of guns by 3 %	('it', 'may', 'reduce the amount of guns by 3 %')	may	may	do.01	0.21150480210781097	While it may reduce the amount of guns by 3%, it will not reduce the important 3% of violent criminally inclined people.... the people who respect the law would turn in guns and those who don't will continue to break the law.
1.2.1.6.	While [ARG0: it] [ARGM-MOD: may] [reduce.01: reduce] [ARG1: the amount of guns] [ARG2: by 3 %] , it will not reduce the important 3 % of violent criminally inclined people .... the people who respect the law would turn in guns and those who do n't will continue to break the law .	it	the amount of guns	('it', 'reduce', 'the amount of guns')	reduce	reduce	reduce.01	0.9999998807907104	While it may reduce the amount of guns by 3%, it will not reduce the important 3% of violent criminally inclined people.... the people who respect the law would turn in guns and those who don't will continue to break the law.
